341872,296214
341872,289359
341872,65289
341872,106579
341872,111208
341872,190444
341872,245706
341872,58590
341872,86808
341872,166019
341872,151817
52450,6924
52450,88796
52450,88795
52450,102766
52450,66438
52450,12184
52450,46963
52450,45579
52450,58614
52450,58615
52450,5962
52450,48056
52450,35298
52450,71868
52450,99604
52450,88479
52450,82022
52450,8147
52450,27826
52450,23897
52450,89367
52450,54834
52450,62160
52450,34126
52450,76897
52450,77904
52450,86542
52450,77393
52450,80665
52450,72894
52450,97874
52450,55559
52450,50185
52450,39703
52450,90997
52450,22395
52450,57424
52450,81890
52450,55427
52450,86189
52450,54333
52450,83697
52450,43947
52450,76844
52450,24459
52450,93579
52450,84176
126499,32329
126499,122097
126499,130973
126499,131001
126499,8936
126499,43181
132303,66438
132303,7501
132303,147855
132303,231540
132303,184581
132303,246727
132303,215726
132303,175670
132303,171076
132303,163956
132303,215942
132303,215912
132303,189540
132303,182325
132303,211271
132303,98973
132303,69624
132303,40544
132303,8909
132303,169178
132303,126305
132303,192014
132303,165141
132303,105767
132303,220138
132303,7468
132303,215531
132303,83305
132303,77319
132303,118052
132303,93580
132303,230360
132303,118051
132303,77317
132303,153485
132303,149866
24501,284103
125792,117392
125792,135632
125792,24350
125792,11461
125792,104410
125792,77697
125792,14505
125792,80860
125792,98973
125792,69624
125792,82232
125792,125295
125792,113113
125792,1226
125792,37102
125792,99157
125792,92826
125792,158451
125792,179375
125792,197620
125792,132114
125792,148148
125792,159405
125792,108924
125792,152166
125792,147224
125792,111782
125792,22339
125792,120401
125792,123246
125792,126629
125792,124827
125792,196299
125792,136912
125792,142045
125792,125024
125792,122271
125792,115861
125792,25627
125792,41648
125792,166407
125792,130980
125792,41915
125792,167804
125792,58333
125792,28431
125792,31915
125792,83476
125792,94961
125792,65289
125792,106579
125792,111208
125792,63820
125792,28551
125792,31696
125792,15917
125792,58590
125792,8933
6217,14845
6217,14838
6217,14840
6217,14844
6217,10642
6217,10641
6217,1164
6217,2976
6217,13463
6217,16924
6217,22873
6217,12784
6217,22567
6217,7269
6217,3085
6217,3205
6217,13364
6217,21302
6217,5857
6217,17288
6217,21842
6217,14005
215163,64102
215163,2496
215163,55758
215163,263164
215163,231956
215163,2497
215163,166162
215163,67551
215163,50671
215163,123454
215163,18829
215163,178771
215163,106028
215163,32158
215163,66438
215163,164618
215163,119240
215163,162409
215163,178873
215163,248972
215163,119354
215163,114747
215163,154971
215163,116553
215163,116551
215163,184581
215163,258145
215163,211271
215163,17387
215163,104410
215163,108295
215163,65560
215163,79566
215163,95394
215163,112881
215163,133383
215163,187890
215163,190914
215163,105464
215163,157824
215163,192007
215163,113113
215163,220378
215163,103744
215163,121397
215163,203085
215163,93977
215163,37101
215163,99157
215163,181103
215163,123243
215163,150597
215163,122097
215163,158451
215163,142050
215163,225214
215163,141983
215163,130973
215163,126305
215163,283866
215163,232286
215163,244618
215163,135670
215163,84761
215163,113114
215163,116695
215163,117845
215163,92733
215163,142785
215163,126980
215163,261413
215163,107921
215163,138513
215163,76897
215163,105767
215163,80665
215163,255240
215163,151390
215163,248755
215163,118767
215163,224377
215163,67522
215163,230534
215163,207690
215163,246797
215163,204469
215163,238070
215163,191833
215163,197131
215163,51898
215163,135859
215163,12228
215163,224303
215163,286078
215163,238291
215163,22266
215163,227895
215163,97584
215163,158523
215163,102564
215163,184520
215163,58590
215163,86808
215163,143743
215163,130326
215163,166019
215163,151817
215163,14052
215163,206903
215163,206913
215163,206916
215163,93866
215163,206911
215163,206906
215163,220142
215163,167048
215163,220143
215163,220144
215163,288510
215163,11439
33607,44543
33607,23425
33607,57015
33607,45801
33607,15017
33607,78186
33607,39371
33607,41700
33607,140807
33607,1108
33607,25248
33607,61449
33607,12227
33607,83531
33607,84495
33607,81759
33607,58615
33607,48056
33607,71868
33607,69576
33607,69577
33607,8147
33607,19633
33607,84992
33607,49187
33607,18543
33607,67011
33607,15927
33607,66836
33607,5834
33607,1038
33607,7587
33607,43267
33607,4339
33607,47069
33607,5534
33607,14254
33607,1594
33607,83364
33607,27841
33607,60445
33607,46298
33607,34434
33607,34435
33607,34436
33607,5917
33607,70043
33607,33192
33607,22339
33607,34126
33607,58037
33607,33191
33607,25650
33607,53454
33607,14944
33607,90339
33607,83024
33607,57396
33607,42124
33607,20173
33607,3936
33607,21244
33607,55357
33607,48211
33607,22463
33607,48723
33607,83484
33607,27227
33607,17531
33607,107128
33607,7121
33607,66453
33607,8934
33607,71101
33607,22750
33607,54741
33607,51638
33607,43951
33607,14285
33607,14286
33607,51898
33607,43110
33607,55943
33607,86189
33607,67197
33607,74510
33607,83697
33607,8936
33607,34778
33607,55794
33607,38052
33607,51987
33607,24459
33607,37625
33607,11744
33607,60341
33607,65193
33607,81558
33607,84726
33607,24875
33607,56963
33607,53447
33607,43740
17189,32329
17189,88479
17189,85470
17189,95467
17189,99203
17189,83572
17189,24739
17189,81331
17189,95394
17189,112881
17189,133383
17189,58573
17189,2943
17189,93978
17189,37102
17189,99157
17189,146036
17189,96981
17189,17385
17189,128515
17189,81684
17189,21244
17189,66804
17189,98769
17189,39703
17189,96659
17189,94349
17189,37137
26781,14396
26781,42090
26781,28173
26781,2497
26781,52853
26781,32962
26781,39371
26781,3220
26781,3217
26781,28132
26781,21329
26781,54834
26781,17385
26781,7688
26781,16662
26781,55427
26781,8936
26781,43181
26781,37835
26781,39397
26781,46706
26781,42303
26781,6055
26781,8933
68770,115310
68770,88796
68770,104285
68770,122629
68770,101155
68770,110902
68770,131006
68770,131002
68770,131001
68770,151336
68770,108924
68770,54835
68770,96790
68770,114432
68770,105767
68770,86542
68770,83024
68770,55357
68770,110683
68770,113263
68770,83697
68770,76844
68770,91741
68770,65289
68770,114494
68770,97579
68770,63820
68770,114850
274696,232941
274696,6225
274696,222860
274696,301368
274696,255353
120545,12514
120545,28173
120545,57693
120545,146193
120545,131832
120545,151694
120545,106749
120545,141980
120545,71826
120545,3214
120545,61449
120545,95636
120545,101077
120545,71868
120545,88479
120545,97078
120545,95105
120545,126973
120545,60246
120545,65786
120545,161109
120545,40544
120545,132397
120545,116684
120545,121397
120545,37101
120545,91682
120545,151585
120545,154612
120545,158452
120545,135762
120545,165141
120545,151336
120545,135670
120545,57359
120545,155301
120545,96790
120545,116695
120545,120401
120545,25627
120545,125815
120545,125813
120545,125814
120545,66738
120545,76897
120545,158905
120545,17385
120545,90688
120545,136550
120545,118152
120545,117867
120545,158162
120545,41648
120545,55357
120545,66804
120545,83566
120545,51668
120545,110102
120545,110100
120545,110101
120545,67522
120545,126766
120545,13146
120545,8936
120545,164743
120545,152174
120545,146678
120545,146554
120545,114494
120545,158523
120545,6055
120545,143744
120545,172371
120545,58590
120545,143742
120545,143743
120545,143745
40124,23425
40124,12514
40124,46868
40124,37220
40124,24225
40124,66438
40124,12184
40124,46963
40124,58614
40124,58615
40124,5962
40124,48056
40124,35298
40124,71868
40124,57359
40124,54835
40124,54834
40124,76897
40124,48211
40124,58057
40124,41771
40124,76844
122173,97137
122173,28173
122173,71568
122173,118414
122173,114110
122173,119353
122173,114178
122173,97078
122173,74573
122173,22904
122173,5923
122173,118278
122173,98090
122173,132397
122173,108924
122173,119686
122173,120401
122173,134550
122173,138513
122173,58057
122173,41771
122173,8037
122173,7982
122173,150716
122173,127206
122173,106791
122173,127207
122173,7686
122173,55763
122173,51725
122173,56215
122173,125693
122173,141421
122173,76874
122173,65289
122173,146554
122173,114494
122173,55798
122173,109868
122173,123450
122173,157032
122173,106579
122173,123488
122173,98511
122173,10963
122173,95886
122173,15917
122173,58590
122173,8933
122173,47370
122173,86543
122173,4934
32615,11768
91674,97137
91674,2496
91674,28173
91674,113283
91674,51788
91674,66438
91674,119354
91674,114747
91674,342558
91674,132397
91674,99157
91674,175070
91674,126305
91674,228677
91674,22339
91674,120401
91674,142045
91674,125813
91674,80665
91674,110815
91674,114527
91674,120975
91674,132951
91674,93056
91674,58057
91674,224377
91674,67522
91674,52723
91674,84906
91674,86177
91674,258871
91674,63820
91674,166019
91674,151817
91674,46158
91674,5971
2953,164618
2953,97255
2953,126973
2953,34769
2953,6877
2953,118013
2953,122763
2953,104410
2953,126920
2953,159101
2953,160674
2953,60246
2953,23525
2953,157824
2953,192007
2953,66358
2953,69987
2953,115290
2953,150018
2953,90944
2953,116695
2953,96981
2953,93891
2953,70873
2953,64141
2953,112758
2953,131041
2953,24158
2953,127206
2953,181829
2953,135913
2953,126766
2953,53188
2953,67197
2953,131495
2953,89405
2953,122955
2953,24459
2953,13159
2953,91741
2953,161457
2953,94961
2953,65193
2953,158523
2953,194638
2953,151817
2953,113217
87183,99601
87183,52853
87183,99604
87183,88479
87183,91678
87183,568
87183,37101
87183,91682
87183,11181
87183,38244
87183,37103
87183,89367
87183,37106
87183,105581
87183,67632
87183,25627
87183,82220
87183,21244
87183,38735
87183,55357
87183,48211
87183,66804
87183,83566
87183,93891
87183,98561
87183,51898
87183,55427
87183,86189
87183,94349
87183,43947
87183,12115
87183,106579
87183,98898
87183,98511
87183,104314
87183,15917
12710,16
12710,2494
12710,2490
12710,14232
12710,28173
12710,2489
12710,30254
12710,49
12710,24026
12710,1315
12710,23401
12710,16999
12710,11461
12710,16957
12710,12834
12710,5020
12710,8199
12710,23897
12710,38741
12710,38980
12710,1194
12710,24021
12710,422
12710,30838
12710,7296
12710,1923
12710,1934
12710,9869
12710,18427
12710,4934
11905,58057
11905,67522
35363,6349
35363,71568
35363,10440
35363,12171
35363,91176
35363,82296
35363,97078
35363,70593
35363,66393
35363,11002
35363,7661
35363,15234
35363,28264
35363,87287
35363,91682
35363,570
35363,7534
35363,13462
35363,118636
35363,102689
35363,47030
35363,36706
35363,53557
35363,54834
35363,7045
35363,59059
35363,92175
35363,132951
35363,58057
35363,28663
35363,49092
35363,120876
35363,114632
35363,113285
35363,119252
35363,24459
35363,11744
35363,24021
35363,118555
35363,65289
35363,107218
35363,54634
35363,105762
35363,1432
35363,6055
35363,31696
35363,15917
35363,8933
35363,22764
35363,30812
35363,36624
35363,624
22844,21457
22844,113283
22844,118570
22844,96741
22844,69528
22844,127522
22844,1147
22844,134584
22844,96169
22844,123037
22844,70420
22844,3217
22844,142559
22844,11493
22844,83531
22844,45082
22844,101077
22844,12776
22844,78507
22844,12184
22844,46963
22844,45579
22844,57966
22844,56744
22844,47524
22844,16917
22844,63328
22844,113596
22844,58614
22844,45084
22844,5962
22844,48056
22844,35298
22844,124397
22844,140132
22844,144257
22844,140581
22844,167898
22844,167896
22844,152027
22844,55980
22844,92352
22844,92353
22844,142610
22844,104250
22844,156067
22844,24573
22844,19633
22844,343945
22844,64280
22844,90886
22844,56185
22844,105277
22844,124844
22844,122763
22844,115442
22844,217601
22844,104410
22844,8116
22844,41901
22844,35276
22844,126920
22844,4975
22844,27097
22844,15925
22844,91713
22844,29854
22844,13391
22844,9794
22844,66836
22844,175540
22844,154934
22844,165579
22844,155762
22844,174477
22844,154932
22844,186991
22844,6035
22844,12802
22844,37101
22844,11181
22844,18968
22844,37656
22844,159299
22844,134071
22844,155470
22844,154612
22844,158452
22844,130973
22844,131006
22844,131002
22844,138460
22844,125619
22844,131001
22844,192014
22844,165141
22844,178868
22844,191994
22844,57632
22844,117845
22844,34126
22844,44552
22844,73552
22844,147354
22844,30768
22844,83665
22844,125813
22844,125814
22844,125818
22844,48719
22844,35269
22844,59144
22844,23025
22844,76897
22844,158905
22844,69648
22844,78151
22844,83024
22844,95438
22844,113740
22844,113129
22844,145520
22844,80665
22844,42124
22844,32235
22844,108698
22844,136022
22844,48211
22844,48723
22844,132951
22844,59390
22844,72891
22844,64141
22844,131041
22844,22640
22844,39703
22844,121590
22844,110281
22844,67522
22844,124012
22844,120281
22844,31449
22844,51638
22844,35813
22844,14286
22844,116208
22844,30309
22844,71756
22844,43110
22844,1195
22844,57424
22844,100936
22844,55427
22844,86189
22844,67197
22844,54333
22844,43950
22844,83697
22844,131495
22844,9744
22844,34778
22844,38052
22844,76953
22844,93201
22844,164743
22844,56677
22844,11744
22844,39431
22844,139063
22844,136739
22844,157891
22844,57739
22844,6249
22844,70592
22844,84906
22844,194981
22844,49981
22844,15774
22844,84726
22844,191074
22844,13816
22844,149675
22844,113328
22844,167757
22844,121962
22844,113327
22844,125365
22844,25406
68083,18983
68083,85148
68083,97137
68083,167333
68083,14396
68083,107394
68083,26218
68083,27800
68083,51788
68083,129169
68083,24214
68083,109911
68083,74573
68083,2138
68083,6026
68083,8935
68083,117800
68083,10958
68083,13391
68083,10959
68083,7661
68083,65560
68083,79566
68083,86732
68083,62414
68083,58573
68083,55102
68083,69624
68083,74920
68083,819
68083,19372
68083,93978
68083,78845
68083,86325
68083,131632
68083,102472
68083,85595
68083,167607
68083,157018
68083,128213
68083,160572
68083,34201
68083,12679
68083,110401
68083,70043
68083,79623
68083,65635
68083,43199
68083,87385
68083,83024
68083,66804
68083,83566
68083,8035
68083,96659
68083,62767
68083,14285
68083,905
68083,20538
68083,106499
68083,75747
68083,24459
68083,91741
68083,104959
68083,96102
68083,116859
68083,55798
68083,78947
68083,106185
68083,99639
68083,55239
68083,8933
68083,132779
68083,135404
68083,56410
68083,19229
68083,84008
68083,71333
68083,36791
68083,80599
136905,85351
136905,37262
136905,110021
136905,59368
136905,47576
136905,133497
136905,147261
136905,67551
136905,29451
136905,26266
136905,123454
136905,182333
136905,82180
136905,135728
136905,155955
136905,18829
136905,116533
136905,29466
136905,70715
136905,239543
136905,167980
136905,103484
136905,202237
136905,55187
136905,102822
136905,118046
136905,66438
136905,72500
136905,6013
136905,22328
136905,34746
136905,152147
136905,107324
136905,97080
136905,131120
136905,188057
136905,128856
136905,114178
136905,97078
136905,114747
136905,154970
136905,184783
136905,116551
136905,140581
136905,88140
136905,100195
136905,86897
136905,38801
136905,8113
136905,18027
136905,18828
136905,15123
136905,32215
136905,107120
136905,140494
136905,130304
136905,8116
136905,65757
136905,236752
136905,27097
136905,139365
136905,109452
136905,190853
136905,174897
136905,76147
136905,127129
136905,116478
136905,67238
136905,79688
136905,84476
136905,133381
136905,14721
136905,68997
136905,51055
136905,17745
136905,36407
136905,98759
136905,79451
136905,133484
136905,155259
136905,148868
136905,105464
136905,105459
136905,33735
136905,133855
136905,130787
136905,118195
136905,138479
136905,114229
136905,122770
136905,97649
136905,109073
136905,155583
136905,132396
136905,150977
136905,174604
136905,131033
136905,126171
136905,185441
136905,139108
136905,132397
136905,138830
136905,146646
136905,154932
136905,8909
136905,192007
136905,66358
136905,116684
136905,113113
136905,289359
136905,101574
136905,94639
136905,109076
136905,37101
136905,46463
136905,114495
136905,107164
136905,23897
136905,139572
136905,150597
136905,128167
136905,124131
136905,116150
136905,125316
136905,75258
136905,84982
136905,135799
136905,151118
136905,123395
136905,144758
136905,159917
136905,122097
136905,154174
136905,175070
136905,141935
136905,158451
136905,123581
136905,189659
136905,142050
136905,135374
136905,145903
136905,141983
136905,135762
136905,200525
136905,131006
136905,138460
136905,131001
136905,179375
136905,186050
136905,132114
136905,87380
136905,71062
136905,8169
136905,130149
136905,73994
136905,47786
136905,43130
136905,83638
136905,90536
136905,108924
136905,114519
136905,125638
136905,136196
136905,134334
136905,142785
136905,126980
136905,107921
136905,76897
136905,158905
136905,145520
136905,71040
136905,86191
136905,136022
136905,119541
136905,129500
136905,17442
136905,71164
136905,88558
136905,48211
136905,66804
136905,83566
136905,125922
136905,120122
136905,135913
136905,191962
136905,204469
136905,263412
136905,186240
136905,213468
136905,196905
136905,192336
136905,198889
136905,210158
136905,197520
136905,212170
136905,182268
136905,198888
136905,211286
136905,107385
136905,92614
136905,78275
136905,14834
136905,62055
136905,106345
136905,211964
136905,168374
136905,161598
136905,158407
136905,135859
136905,159158
136905,117705
136905,33627
136905,54332
136905,48429
136905,67197
136905,59868
136905,54333
136905,46766
136905,155807
136905,89822
136905,9744
136905,108628
136905,99105
136905,38465
136905,35285
136905,8936
136905,106499
136905,43948
136905,20539
136905,155938
136905,77115
136905,57739
136905,80969
136905,67841
136905,72762
136905,113777
136905,118555
136905,118556
136905,94961
136905,84906
136905,84999
136905,71858
136905,116859
136905,76874
136905,114494
136905,35998
136905,17562
136905,251694
136905,226801
136905,109585
136905,279884
136905,215856
136905,245706
136905,267756
136905,265172
136905,168717
136905,191141
136905,143744
136905,132782
136905,110352
136905,58590
136905,143743
136905,84824
136905,51567
136905,166019
136905,151817
136905,124173
136905,72101
136905,165181
136905,167048
136905,167051
287912,32329
287912,54549
287912,63165
287912,55211
287912,167223
287912,50008
287912,71826
287912,3214
287912,35488
287912,102863
287912,97078
287912,249005
287912,95105
287912,354904
287912,65832
287912,101856
287912,115380
287912,160676
287912,60246
287912,105464
287912,69930
287912,40544
287912,142400
287912,8909
287912,235913
287912,296214
287912,113113
287912,289359
287912,214350
287912,103422
287912,85174
287912,37652
287912,191994
287912,133713
287912,217528
287912,145241
287912,58057
287912,41771
287912,135913
287912,159486
287912,191962
287912,253118
287912,51898
287912,215531
287912,48429
287912,8936
287912,43181
287912,101699
287912,42946
287912,77640
287912,15917
287912,86808
287912,8933
287912,163168
287912,166019
287912,252251
287912,151817
287912,320501
287912,30812
287912,165181
287912,288520
75354,77006
75354,46868
75354,37220
75354,21457
75354,23581
75354,75387
75354,32329
75354,108323
75354,67662
75354,107394
75354,80835
75354,99601
75354,109282
75354,86415
75354,50671
75354,80741
75354,135728
75354,155955
75354,153593
75354,93195
75354,51622
75354,98877
75354,26218
75354,20426
75354,14265
75354,3223
75354,12069
75354,27800
75354,71826
75354,83267
75354,9434
75354,99867
75354,109600
75354,118646
75354,33748
75354,39867
75354,45347
75354,63571
75354,88659
75354,65167
75354,82103
75354,93348
75354,88796
75354,76122
75354,25572
75354,47621
75354,104558
75354,106130
75354,99769
75354,99768
75354,43037
75354,70987
75354,75958
75354,81759
75354,66438
75354,95636
75354,57994
75354,99604
75354,88479
75354,73542
75354,69577
75354,99203
75354,164618
75354,71193
75354,34746
75354,97255
75354,119240
75354,95107
75354,95106
75354,115145
75354,100228
75354,19501
75354,126945
75354,97831
75354,59477
75354,100195
75354,82796
75354,89159
75354,70166
75354,68803
75354,60820
75354,74369
75354,8082
75354,66776
75354,104410
75354,114942
75354,88662
75354,42088
75354,70613
75354,67011
75354,53169
75354,155673
75354,50484
75354,75311
75354,63310
75354,65757
75354,36407
75354,98759
75354,57091
75354,91665
75354,97343
75354,78679
75354,95797
75354,90458
75354,98761
75354,86732
75354,94788
75354,62414
75354,28593
75354,105464
75354,74920
75354,125295
75354,40544
75354,111749
75354,2942
75354,2943
75354,2946
75354,98895
75354,116684
75354,113113
75354,47416
75354,109180
75354,26812
75354,37101
75354,23897
75354,112791
75354,43235
75354,158451
75354,130973
75354,126305
75354,102067
75354,73993
75354,106416
75354,111525
75354,113325
75354,83324
75354,62160
75354,90944
75354,96790
75354,54259
75354,98212
75354,100340
75354,70043
75354,41698
75354,96981
75354,33191
75354,25627
75354,46803
75354,76998
75354,72391
75354,93992
75354,983
75354,76897
75354,93776
75354,69648
75354,78151
75354,83024
75354,93571
75354,76780
75354,86357
75354,81684
75354,67009
75354,60563
75354,82112
75354,48211
75354,75348
75354,79797
75354,86036
75354,95754
75354,107521
75354,93208
75354,84629
75354,113789
75354,187569
75354,58057
75354,111921
75354,97744
75354,119953
75354,70900
75354,119954
75354,45143
75354,84547
75354,127206
75354,127207
75354,58840
75354,7121
75354,11076
75354,19054
75354,27775
75354,40236
75354,53052
75354,80405
75354,93924
75354,114013
75354,6434
75354,94803
75354,66453
75354,69381
75354,105019
75354,110532
75354,101702
75354,123007
75354,67522
75354,85365
75354,135913
75354,125956
75354,80451
75354,67653
75354,70548
75354,66068
75354,72740
75354,16655
75354,43951
75354,51898
75354,43693
75354,1195
75354,12611
75354,72288
75354,97731
75354,55427
75354,74510
75354,43949
75354,5615
75354,103643
75354,7066
75354,102478
75354,133084
75354,104492
75354,97069
75354,16892
75354,77220
75354,76951
75354,107223
75354,107221
75354,53539
75354,62168
75354,75775
75354,62169
75354,75740
75354,75749
75354,75746
75354,86961
75354,75748
75354,75747
75354,77698
75354,75750
75354,75742
75354,75690
75354,75745
75354,62170
75354,75744
75354,12858
75354,54690
75354,14250
75354,24459
75354,11744
75354,4611
75354,22266
75354,14503
75354,7223
75354,26782
75354,100047
75354,84274
75354,160590
75354,91741
75354,5997
75354,60341
75354,58653
75354,58927
75354,94961
75354,83379
75354,78520
75354,38099
75354,39397
75354,107218
75354,108986
75354,85534
75354,98259
75354,88828
75354,112719
75354,50065
75354,63820
75354,98898
75354,101088
75354,28549
75354,19639
75354,44039
75354,74910
75354,70634
75354,73041
75354,111086
75354,72565
75354,74861
75354,75420
75354,75421
75354,79009
75354,80963
75354,82563
75354,83734
75354,85138
75354,85887
75354,92040
75354,93857
75354,96522
75354,97950
75354,100419
75354,132571
75354,114850
75354,114849
75354,71416
75354,77319
75354,93579
75354,118052
75354,77317
75354,80599
75354,72190
75354,106164
75354,84176
75354,18263
75354,93866
75354,115369
75354,11439
75354,87611
75354,92243
75354,48051
75354,118580
75354,56423
96347,158905
96347,86542
96347,95438
96347,117867
96347,158162
30458,62712
30458,15017
30458,278879
30458,155955
30458,116533
30458,9351
30458,117796
30458,123339
30458,153786
30458,153785
30458,164618
30458,63097
30458,144751
30458,162409
30458,119354
30458,145530
30458,153988
30458,149719
30458,74613
30458,160837
30458,75845
30458,232495
30458,128744
30458,36407
30458,146646
30458,148014
30458,57685
30458,22180
30458,142224
30458,44876
30458,75860
30458,96790
30458,126283
30458,33192
30458,48068
30458,53797
30458,69582
30458,96335
30458,48723
30458,122174
30458,59390
30458,97874
30458,55559
30458,17531
30458,7688
30458,44774
30458,77372
30458,120281
30458,152423
30458,67653
30458,51638
30458,43181
30458,66463
30458,3827
30458,13206
30458,16892
30458,202219
30458,12350
30458,22266
30458,84906
30458,83076
30458,107218
30458,69212
30458,164220
30458,176119
30458,158523
30458,152472
30458,157690
30458,113329
30458,175674
30458,53447
30458,216091
30458,114645
30458,83072
30458,84497
30458,177364
6250,12514
6250,21245
6250,97888
6250,50671
6250,6002
6250,119387
6250,24225
6250,117353
6250,86241
6250,72257
6250,32186
6250,70167
6250,19112
6250,84495
6250,66940
6250,66438
6250,5962
6250,99604
6250,1858
6250,63096
6250,13679
6250,47960
6250,14355
6250,82796
6250,91678
6250,42088
6250,8724
6250,30163
6250,81319
6250,3792
6250,69930
6250,562
6250,37170
6250,46360
6250,29499
6250,35835
6250,85521
6250,37101
6250,23897
6250,99157
6250,52527
6250,41512
6250,96790
6250,60743
6250,17443
6250,72372
6250,4638
6250,105767
6250,86542
6250,95438
6250,80665
6250,41648
6250,71040
6250,82112
6250,82146
6250,79846
6250,38383
6250,55357
6250,2441
6250,48211
6250,48723
6250,86036
6250,2444
6250,66804
6250,86801
6250,49585
6250,72891
6250,46968
6250,58057
6250,41771
6250,10691
6250,97874
6250,69097
6250,75473
6250,66453
6250,8934
6250,31733
6250,59217
6250,51530
6250,96659
6250,60495
6250,72740
6250,16662
6250,31449
6250,51638
6250,14286
6250,51898
6250,81890
6250,74510
6250,83697
6250,76844
6250,10914
6250,5216
6250,16892
6250,29647
6250,32149
6250,78016
6250,84906
6250,83305
6250,65289
6250,77206
6250,90692
6250,106579
6250,114850
6250,86214
6250,53457
6250,80599
6250,72190
6250,66396
6250,84176
6250,36624
6250,6195
6250,70602
6250,24632
6250,18263
6250,4023
6250,11439
48299,28173
48299,100674
62690,57693
62690,71568
62690,2504
62690,44485
62690,50008
62690,71826
62690,76818
62690,110
62690,99910
62690,18093
62690,79384
62690,93669
62690,12663
62690,107
62690,86400
62690,54850
62690,81139
62690,1638
62690,24350
62690,11461
62690,23382
62690,69930
62690,34518
62690,17639
62690,91682
62690,99157
62690,7339
62690,2359
62690,72391
62690,64975
62690,72798
62690,52275
62690,72891
