51668,53893,74920,1183273200
46016,105758,253706,1306911600
110596,287912,344237,1441090800
24582,220594,154307,1398927600
22844,11173,18829,1320130800
22844,11173,39965,1320130800
22844,11173,74510,1320130800
11173,22844,94542,1320130800
86363,98895,254234,1362124800
86363,98895,291858,1362124800
98895,86363,15476,1362124800
98895,86363,9990,1362124800
98895,86363,144844,1362124800
98895,86363,196945,1362124800
98895,86363,81853,1362124800
86363,98895,175656,1391241600
7542,69022,97178,1238569200
7542,69022,297284,1238569200
69022,7542,14910,1241161200
69022,7542,320470,1241161200
46019,51668,73543,1191222000
51668,46019,2508,1191222000
51668,46019,167256,1191222000
51668,46019,58792,1191222000
1270,7477,6231,1109664000
7477,1270,253707,1107244800
7477,1270,25095,1107244800
71578,197938,341843,1414825200
97929,127030,344908,1338534000
43230,39,11030,1196496000
43230,39,76553,1196496000
43230,39,76552,1196496000
43230,39,6034,1196496000
43230,39,11047,1196496000
43230,39,183192,1196496000
39,43230,385120,1196496000
39,43230,57977,1196496000
39,43230,84024,1196496000
39,43230,67257,1196496000
39,43230,55798,1196496000
39,43230,11579,1196496000
39,43230,301386,1196496000
43230,39,213105,1220252400
43230,39,17557,1220252400
43230,39,89680,1220252400
43230,39,2263,1220252400
43230,39,73958,1220252400
43230,39,84998,1220252400
43230,39,94542,1220252400
39,43230,88358,1214895600
39,43230,117112,1214895600
39,43230,45982,1214895600
58936,74258,358329,1238569200
58936,74258,12377,1238569200
58936,74258,125699,1238569200
58936,74258,1210,1238569200
58936,74258,994,1238569200
74258,58936,2103,1238569200
74258,58936,16,1238569200
74258,58936,22133,1238569200
74258,58936,163253,1238569200
74258,58936,7334,1238569200
74258,58936,94925,1238569200
46016,24911,387594,1225522800
46016,24911,21322,1225522800
24911,46016,77305,1222844400
24911,46016,83305,1222844400
40553,34515,71379,1220252400
40553,34515,33191,1220252400
40553,34515,70393,1220252400
34515,40553,54549,1222844400
40553,34515,94856,1225522800
40553,34515,14608,1225522800
40553,34515,98561,1233475200
40553,34515,173467,1233475200
40553,34515,104,1233475200
40553,34515,4697,1233475200
34515,40553,166,1233475200
34515,40553,145889,1233475200
6181,10288,300268,1180681200
6181,10288,641,1180681200
6181,10288,54634,1180681200
6181,10288,177,1180681200
6181,10288,155166,1180681200
6181,10288,46706,1180681200
6181,10288,138615,1180681200
6181,10288,318636,1180681200
6181,10288,177,1180681200
6181,10288,29278,1180681200
6181,10288,382444,1180681200
10288,6181,197377,1180681200
10288,6181,252060,1180681200
10288,6181,4738,1180681200
10288,6181,202486,1180681200
128299,33347,321240,1325404800
128299,33347,50671,1341126000
33347,128299,342736,1341126000
50150,102097,90296,1325404800
50150,102097,117884,1325404800
50150,102097,168683,1325404800
48224,10323,1409,1178002800
48224,10323,56403,1178002800
10323,48224,29449,1178002800
10323,48224,24199,1178002800
10323,48224,10327,1178002800
10323,48224,43971,1178002800
10323,48224,252257,1178002800
10323,48224,330498,1178002800
4850,61786,246885,1359705600
61786,4850,266150,1354348800
224399,250995,32329,1364799600
224399,250995,29763,1367391600
48277,10288,15917,1175410800
48277,10288,29278,1175410800
48277,10288,280346,1175410800
10288,48277,158190,1175410800
10288,48277,55126,1175410800
48277,10288,253339,1185951600
48277,10288,57944,1185951600
48277,10288,112635,1185951600
48277,10288,273267,1185951600
10288,48277,29196,1185951600
10288,48277,183192,1185951600
48277,10288,134252,1199174400
10288,48277,427,1199174400
10288,48277,51118,1199174400
10288,48277,72766,1199174400
49367,114741,131594,1320130800
49367,114741,151336,1320130800
114741,49367,114495,1320130800
114741,49367,131814,1320130800
49367,114741,209393,1322726400
49367,114741,286197,1322726400
114741,49367,325721,1322726400
114741,49367,14255,1322726400
114741,49367,2442,1322726400
114741,49367,38244,1322726400
49367,114741,332099,1330588800
49367,114741,32329,1330588800
39223,74452,161649,1222844400
39223,74452,53647,1222844400
39223,74452,17495,1222844400
74452,39223,118418,1222844400
74452,39223,66624,1222844400
74452,39223,371,1222844400
74452,39223,10338,1222844400
74452,39223,63820,1222844400
74452,39223,94083,1222844400
17111,33607,56400,1167638400
17111,33607,28663,1167638400
17111,33607,40625,1167638400
17111,33607,56718,1167638400
17111,33607,18657,1167638400
17111,33607,66003,1167638400
17111,33607,6016,1167638400
33607,17111,24021,1170316800
33607,17111,52853,1170316800
33607,17111,229448,1170316800
33607,17111,26171,1170316800
33607,17111,624,1170316800
33607,17111,570,1170316800
33607,17111,63820,1170316800
33607,17111,123716,1170316800
33607,17111,36379,1170316800
48275,28385,61145,1175410800
48275,28385,127208,1175410800
48275,28385,10338,1175410800
28385,48275,40544,1175410800
28385,48275,303114,1175410800
28385,48275,11579,1175410800
48275,28385,299149,1209625200
48275,28385,81710,1209625200
28385,48275,117884,1207033200
28385,48275,186549,1207033200
28385,48275,55763,1207033200
28385,48275,81451,1207033200
48275,28385,145889,1235894400
28385,48275,158838,1233475200
28385,48275,94740,1233475200
28385,48275,349706,1233475200
31192,17000,839,1188630000
31192,17000,55372,1188630000
31192,17000,65882,1188630000
31192,17000,352137,1188630000
17000,31192,266808,1188630000
17000,31192,5933,1188630000
17000,31192,74630,1188630000
17000,31192,51584,1188630000
17000,31192,8732,1188630000
17000,31192,35488,1188630000
20504,28921,53647,1191222000
20504,28921,53853,1191222000
20504,28921,68392,1191222000
20504,28921,65882,1191222000
28921,20504,73038,1193900400
28921,20504,40412,1193900400
28921,20504,49092,1193900400
28921,20504,16,1193900400
13221,38895,53052,1265011200
13221,38895,182076,1265011200
13221,38895,334504,1265011200
13221,38895,84530,1265011200
13221,38895,1224,1265011200
55936,70447,57359,1243839600
55936,70447,128247,1243839600
55936,70447,5933,1243839600
55936,70447,14956,1243839600
55936,70447,37137,1243839600
55936,70447,344237,1243839600
70447,55936,87250,1243839600
70447,55936,95774,1243839600
70447,55936,240124,1243839600
44318,73982,86542,1214895600
44318,73982,87055,1214895600
73982,44318,37835,1214895600
73982,44318,107164,1214895600
73982,44318,37652,1214895600
73982,44318,5923,1214895600
73982,44318,3214,1214895600
22192,19497,76552,1199174400
22192,19497,41866,1199174400
22192,19497,231474,1199174400
22192,19497,14930,1199174400
19497,22192,17981,1193900400
19497,22192,11743,1193900400
19497,22192,45249,1193900400
19497,22192,27775,1193900400
19497,22192,839,1193900400
19497,22192,24619,1193900400
19497,22192,360314,1193900400
31217,75285,10338,1265011200
31217,75285,1432,1265011200
31217,75285,180321,1265011200
75285,31217,29338,1265011200
75285,31217,106891,1265011200
130058,123647,139903,1341126000
123647,130058,139903,1341126000
123647,130058,372028,1341126000
130058,123647,139903,1346482800
130058,123647,217528,1346482800
123647,130058,139903,1346482800
123647,130058,42012,1346482800
123647,130058,113366,1354348800
130058,123647,125391,1372662000
130058,123647,339324,1372662000
123647,130058,186913,1372662000
123647,130058,334504,1372662000
123647,130058,330384,1380610800
123647,130058,388928,1380610800
49367,71578,164547,1254380400
49367,71578,364732,1254380400
49367,71578,121204,1254380400
49367,71578,2828,1254380400
49367,71578,69404,1254380400
49367,71578,93408,1275375600
49367,71578,127196,1275375600
15318,51577,162042,1199174400
15318,51577,80405,1199174400
15318,51577,21988,1199174400
51577,15318,220959,1199174400
51577,15318,8492,1199174400
51577,15318,138239,1199174400
51577,15318,212744,1199174400
51577,15318,12641,1199174400
66331,33576,10513,1201852800
66331,33576,73543,1201852800
66331,33576,82103,1230796800
66331,33576,67056,1230796800
66840,28921,32792,1277967600
66840,28921,208513,1277967600
8017,129636,113164,1349074800
8017,129636,115369,1349074800
8017,129636,189458,1349074800
129636,8017,259565,1349074800
8017,129636,190562,1351753200
129636,8017,86544,1351753200
129636,8017,173863,1351753200
8017,129636,228982,1380610800
8017,129636,96267,1380610800
8017,129636,67647,1412146800
71578,95775,568,1275375600
71578,95775,4697,1275375600
95775,71578,113504,1275375600
95775,71578,254862,1275375600
95775,71578,1420,1275375600
71578,95775,164948,1280646000
95775,71578,112029,1280646000
95775,71578,311936,1280646000
95775,71578,250415,1280646000
30668,17755,140179,1354348800
30668,17755,66984,1354348800
30668,17755,135009,1354348800
30668,17755,151390,1354348800
81662,115238,86732,1301641200
81662,115238,71531,1304233200
115238,81662,177878,1304233200
81662,115238,330675,1320130800
115238,81662,19512,1320130800
115238,81662,14052,1320130800
115238,81662,7984,1320130800
2556,63,30519,1075622400
63,2556,28043,1075622400
63,2556,21414,1075622400
2556,63,98760,1080806400
63,2556,86050,1128150000
48680,52336,206093,1193900400
48680,52336,103899,1193900400
52336,48680,264763,1196496000
52336,48680,2323,1196496000
52336,48680,199938,1196496000
52336,48680,626,1196496000
52336,48680,268424,1196496000
52336,48680,357664,1196496000
79809,39166,236000,1257058800
5649,131100,100542,1335855600
5649,131100,99608,1335855600
131100,5649,63459,1335855600
131100,5649,221420,1335855600
131100,5649,223179,1335855600
5649,131100,9990,1372662000
5649,131100,256457,1372662000
5649,131100,149200,1372662000
131100,5649,395153,1375340400
36295,36126,157211,1228118400
36295,36126,135196,1228118400
36126,36295,3013,1228118400
36126,36295,42143,1228118400
36126,36295,43923,1228118400
36126,36295,70260,1228118400
36126,36295,103,1228118400
36126,36295,26292,1228118400
36126,36295,95141,1228118400
36126,36295,624,1228118400
36126,36295,63245,1228118400
36126,36295,11498,1228118400
36126,36295,298301,1228118400
11198,195,82142,1107244800
11198,195,5013,1107244800
11198,195,5020,1107244800
11198,195,1108,1107244800
195,11198,139892,1107244800
195,11198,34973,1107244800
195,11198,30896,1107244800
195,11198,64,1107244800
13221,53293,38037,1185951600
13221,53293,17359,1185951600
13221,53293,5711,1185951600
13221,53293,1226,1185951600
13221,53293,161,1185951600
13221,53293,5596,1185951600
13221,53293,116690,1185951600
13221,53293,14661,1185951600
53293,13221,19220,1185951600
53293,13221,14396,1185951600
53293,13221,53801,1185951600
53293,13221,5600,1185951600
7393,5000,94542,1154415600
7393,5000,3216,1154415600
7393,5000,3210,1154415600
7393,5000,343401,1154415600
7393,5000,33748,1154415600
7393,5000,11780,1154415600
7393,5000,49802,1154415600
7393,5000,139774,1154415600
7393,5000,389155,1154415600
5000,7393,244595,1154415600
5000,7393,61187,1154415600
5000,7393,171019,1154415600
5000,7393,626,1154415600
5000,7393,29211,1154415600
5000,7393,402985,1154415600
5000,7393,115170,1154415600
5000,7393,59173,1154415600
5000,7393,2530,1154415600
5000,7393,7684,1154415600
5000,7393,147282,1154415600
62877,110475,220140,1322726400
110475,62877,220140,1322726400
62877,110475,220140,1351753200
62877,110475,307931,1351753200
110475,62877,220140,1351753200
110475,62877,193761,1351753200
170314,58484,44253,1380610800
170314,58484,347089,1380610800
46016,99346,7501,1262332800
46016,99346,385887,1262332800
46016,99346,115182,1262332800
46016,99346,85296,1262332800
99346,46016,27342,1262332800
46016,99346,7502,1270105200
46016,99346,6014,1270105200
99346,46016,369168,1270105200
46016,99346,6076,1275375600
99346,46016,354827,1275375600
46016,99346,7501,1275375600
46016,99346,65008,1275375600
46016,99346,11630,1275375600
99346,46016,93977,1275375600
99346,46016,110511,1275375600
46016,99346,7501,1285916400
46016,99346,130567,1285916400
99346,46016,71077,1285916400
119473,111055,183192,1298966400
119473,111055,31443,1298966400
119473,111055,67046,1298966400
111055,119473,70900,1298966400
105414,98783,145889,1328083200
4850,157272,150982,1341126000
4850,157272,133712,1341126000
4850,157272,133713,1341126000
4850,157272,136866,1341126000
4850,157272,126909,1341126000
4850,157272,254643,1341126000
68768,74823,145889,1280646000
68768,74823,151172,1280646000
74823,68768,126728,1280646000
74823,68768,125172,1280646000
74823,68768,123175,1280646000
81575,24156,8936,1259654400
81575,24156,8189,1259654400
81575,24156,51355,1259654400
81575,24156,151172,1259654400
24156,81575,15875,1259654400
24156,81575,295089,1259654400
24156,81575,189488,1259654400
24156,81575,97585,1259654400
24156,81575,14773,1259654400
24156,81575,235466,1259654400
119773,126758,133473,1383289200
126758,119773,201804,1383289200
126758,119773,334272,1383289200
67955,108035,182913,1375340400
108035,67955,9990,1385884800
67955,108035,325072,1385884800
108035,67955,203345,1406876400
108035,67955,2544,1406876400
67955,108035,55201,1398927600
67955,108035,2544,1398927600
108035,67955,45082,1412146800
108035,67955,357664,1412146800
22805,38859,168683,1209625200
22805,38859,63820,1209625200
22805,38859,59877,1209625200
22805,38859,38037,1209625200
22805,38859,11461,1209625200
38859,22805,168683,1209625200
38859,22805,215658,1209625200
38859,22805,378844,1209625200
177823,127604,282693,1406876400
177823,127604,208565,1406876400
177823,127604,29550,1406876400
127604,177823,31066,1401606000
87052,44318,11461,1233475200
44318,87052,328400,1233475200
44318,87052,3013,1233475200
87052,44318,265135,1235894400
44318,87052,81137,1235894400
44318,87052,247686,1235894400
44318,87052,38878,1235894400
44318,87052,7534,1235894400
44318,87052,174755,1235894400
44318,87052,177,1235894400
44318,87052,328400,1235894400
22865,53893,74920,1183273200
22865,53893,1432,1183273200
22865,53893,34518,1183273200
22865,53893,183380,1183273200
22865,53893,202619,1183273200
53893,22865,11175,1183273200
53893,22865,43947,1183273200
53893,22865,70167,1183273200
53893,22865,37835,1183273200
53893,22865,173607,1183273200
26399,215924,259714,1443682800
26399,215924,133473,1443682800
252040,224399,135404,1364799600
34515,66331,26266,1207033200
34515,66331,295117,1207033200
34515,66331,355715,1207033200
66331,34515,83476,1207033200
66331,34515,161862,1207033200
3722,130058,188337,1364799600
130058,3722,245217,1398927600
130058,3722,282549,1398927600
130058,3722,11764,1401606000
130058,3722,256534,1401606000
3722,130058,135497,1409554800
130058,3722,184224,1409554800
3722,130058,351812,1422777600
3722,130058,223446,1422777600
3722,130058,295439,1422777600
130058,3722,256534,1412146800
3722,130058,308375,1443682800
3737,195,125814,1130832000
3737,195,191899,1130832000
195,3737,284692,1128150000
3737,195,42588,1136102400
195,3737,403321,1136102400
195,3737,125814,1136102400
103091,10288,183192,1320130800
103091,10288,342736,1320130800
103091,10288,236000,1320130800
10288,103091,385120,1320130800
10288,103091,98973,1320130800
10288,103091,158783,1320130800
10288,103091,101995,1320130800
10288,103091,119384,1320130800
173476,243548,202486,1454313600
173476,243548,298231,1454313600
55934,50672,3046,1185951600
55934,50672,53596,1185951600
55934,50672,32134,1185951600
55934,50672,1090,1185951600
55934,50672,22904,1185951600
55934,50672,67470,1185951600
55934,50672,67470,1185951600
55934,50672,4467,1185951600
50672,55934,56012,1185951600
50672,55934,3209,1185951600
50672,55934,139774,1185951600
50672,55934,10338,1185951600
55934,50672,60143,1191222000
55934,50672,60144,1191222000
55934,50672,26777,1191222000
55934,50672,6266,1191222000
50672,55934,11498,1191222000
50672,55934,9,1191222000
50672,55934,3208,1191222000
50672,55934,686,1191222000
50672,55934,2262,1191222000
50672,55934,5123,1191222000
50672,55934,406231,1191222000
50672,55934,9055,1191222000
50672,55934,837,1191222000
50672,55934,357664,1191222000
55934,50672,52723,1193900400
55934,50672,9435,1193900400
55934,50672,77594,1193900400
50672,55934,3210,1193900400
50672,55934,7107,1193900400
50672,55934,2013,1193900400
50672,55934,1432,1193900400
50672,55934,5596,1193900400
50672,55934,193109,1193900400
50672,55934,14170,1193900400
50672,55934,222430,1193900400
55934,50672,65635,1199174400
55934,50672,48,1199174400
55934,50672,47,1199174400
55934,50672,618,1199174400
55934,50672,60144,1199174400
55934,50672,60144,1199174400
55934,50672,100936,1199174400
55934,50672,626,1199174400
50672,55934,3215,1199174400
50672,55934,3216,1199174400
50672,55934,3214,1199174400
50672,55934,2094,1199174400
50672,55934,7102,1199174400
50672,55934,77112,1199174400
50672,55934,2438,1199174400
50672,55934,360314,1199174400
50672,55934,13613,1199174400
55934,50672,62055,1201852800
55934,50672,50399,1201852800
55934,50672,179998,1201852800
50672,55934,168683,1201852800
50672,55934,35488,1201852800
55934,50672,4740,1209625200
55934,50672,4730,1209625200
55934,50672,4697,1209625200
55934,50672,83419,1209625200
55934,50672,63820,1209625200
50672,55934,99178,1209625200
50672,55934,71,1209625200
50672,55934,2530,1209625200
50672,55934,141429,1209625200
50672,55934,216713,1209625200
55934,50672,86650,1230796800
55934,50672,71880,1230796800
55934,50672,65006,1230796800
55934,50672,68446,1230796800
55934,50672,701,1230796800
55934,50672,10371,1230796800
55934,50672,4468,1230796800
55934,50672,5576,1230796800
55934,50672,2468,1230796800
50672,55934,81490,1230796800
50672,55934,83642,1230796800
50672,55934,1226,1230796800
50672,55934,134145,1230796800
50672,55934,69547,1230796800
50672,55934,64792,1230796800
50672,55934,55494,1230796800
55934,50672,128833,1322726400
50672,55934,1608,1280646000
50672,55934,90234,1280646000
69432,58398,398613,1320130800
69432,58398,402782,1320130800
69432,58398,152287,1320130800
69432,58398,397060,1320130800
69432,58398,90692,1320130800
69432,58398,206661,1320130800
69432,58398,95534,1320130800
58398,69432,42012,1320130800
138112,44440,314670,1330588800
138112,44440,398498,1330588800
138112,44440,155111,1330588800
138112,44440,113366,1354348800
138112,44440,355640,1354348800
138112,44440,357664,1354348800
44440,138112,327003,1354348800
44440,138112,365123,1354348800
44440,138112,342358,1354348800
72203,21554,175844,1212303600
72203,21554,86214,1212303600
21554,72203,84962,1212303600
103415,292309,313079,1414825200
292309,103415,151172,1412146800
292309,103415,60142,1417420800
103415,292309,276854,1443682800
292309,103415,385120,1430463600
292309,103415,190444,1430463600
102838,217118,103099,1357027200
217118,102838,132557,1380610800
102838,217118,268424,1378018800
102838,217118,266955,1378018800
170314,120166,344237,1388563200
127459,133813,232691,1333263600
133813,127459,568,1333263600
133813,127459,230887,1333263600
31677,12252,43235,1170316800
31677,12252,58064,1170316800
31677,12252,57883,1170316800
31677,12252,59965,1170316800
31677,12252,281582,1170316800
31677,12252,22355,1170316800
31677,12252,97014,1170316800
12252,31677,64975,1170316800
12252,31677,66624,1170316800
12252,31677,18856,1170316800
12252,31677,249393,1170316800
12252,31677,114460,1170316800
12252,31677,8503,1170316800
12252,31677,2639,1170316800
12252,31677,676,1170316800
12252,31677,175158,1170316800
12252,31677,454,1170316800
30291,25219,7688,1138780800
30291,25219,7686,1138780800
30291,25219,51725,1138780800
30291,25219,35759,1138780800
25219,30291,7688,1138780800
25219,30291,7686,1138780800
25219,30291,1375,1138780800
25219,30291,2323,1138780800
25219,30291,626,1138780800
25219,30291,145889,1138780800
25219,30291,218028,1143878400
25219,30291,625,1143878400
25219,30291,39508,1143878400
25219,30291,56044,1143878400
25219,30291,29211,1143878400
25219,30291,7102,1143878400
25219,30291,2335,1143878400
25219,30291,244595,1143878400
9106,6533,87607,1104566400
9106,6533,37727,1104566400
9106,6533,8791,1104566400
9106,6533,99178,1104566400
9106,6533,11344,1104566400
9106,6533,26711,1104566400
9106,6533,43202,1104566400
154569,153966,179998,1333263600
153966,154569,108011,1333263600
77570,83805,96233,1249110000
77570,83805,74747,1249110000
77570,83805,151172,1249110000
83805,77570,224728,1249110000
83805,77570,106013,1249110000
83805,77570,139221,1249110000
83805,77570,154637,1249110000
83805,77570,242300,1249110000
77570,83805,211863,1259654400
77570,83805,110727,1259654400
77570,83805,374903,1259654400
77570,83805,177014,1259654400
83805,77570,1616,1257058800
83805,77570,96659,1257058800
83805,77570,108902,1257058800
77570,83805,186619,1265011200
77570,83805,115310,1265011200
77570,83805,63165,1265011200
83805,77570,107654,1265011200
83805,77570,364732,1265011200
77570,83805,95773,1272697200
77570,83805,89844,1272697200
77570,83805,147939,1272697200
77570,83805,64975,1272697200
77570,83805,101471,1272697200
77570,83805,253200,1272697200
77570,83805,88140,1272697200
77570,83805,213353,1272697200
77570,83805,69582,1272697200
83805,77570,9990,1275375600
69776,74677,103005,1254380400
69776,74677,205424,1254380400
74677,69776,155452,1254380400
74677,69776,74573,1254380400
74677,69776,98213,1254380400
4850,17111,19639,1159686000
4850,17111,59649,1159686000
4850,17111,78087,1159686000
4850,17111,53052,1159686000
4850,17111,23004,1159686000
4850,17111,406394,1159686000
17111,4850,9487,1162368000
17111,4850,318723,1162368000
17111,4850,17641,1162368000
17111,4850,31696,1162368000
17111,4850,9487,1162368000
4850,17111,114057,1175410800
4850,17111,70900,1175410800
17111,4850,172363,1180681200
4850,17111,330498,1178002800
4850,17111,57994,1178002800
4850,17111,11380,1178002800
4850,17111,8338,1178002800
17111,4850,358329,1241161200
17111,4850,59838,1241161200
17111,4850,103511,1241161200
61657,127030,48955,1354348800
127030,61657,145889,1354348800
48275,17084,400617,1249110000
48275,17084,96887,1249110000
17084,48275,257762,1249110000
17084,48275,89822,1249110000
17084,48275,61110,1249110000
17084,48275,300110,1249110000
20415,126499,398498,1364799600
126499,20415,136734,1364799600
126499,20415,404504,1364799600
126499,20415,99178,1364799600
62532,95060,254234,1343804400
62532,95060,165833,1343804400
95060,62532,244595,1343804400
95060,62532,355715,1343804400
56034,64001,10957,1320130800
56034,64001,132406,1320130800
56034,64001,279576,1320130800
6774,44709,385120,1170316800
6774,44709,180024,1170316800
6774,44709,65183,1170316800
6774,44709,57608,1170316800
6774,44709,28593,1170316800
6774,44709,59030,1170316800
44709,6774,197544,1170316800
44709,6774,378844,1170316800
44709,6774,202003,1170316800
44709,6774,14956,1170316800
44709,6774,10327,1170316800
117677,346402,325068,1433142000
154569,47921,398498,1380610800
47921,154569,263179,1380610800
47921,154569,209393,1380610800
47921,154569,69097,1380610800
47921,154569,32329,1380610800
47921,154569,370776,1380610800
47921,154569,230168,1380610800
86632,20415,8936,1265011200
86632,20415,37106,1265011200
86632,20415,65882,1265011200
86632,20415,363758,1265011200
86632,20415,2908,1265011200
20415,86632,112791,1265011200
20415,86632,218028,1265011200
20415,86632,59862,1265011200
86632,20415,108147,1288594800
86632,20415,118600,1288594800
86632,20415,568,1288594800
86632,20415,133727,1288594800
20415,86632,127207,1288594800
86632,20415,135152,1296547200
86632,20415,93153,1296547200
20415,86632,51584,1296547200
20415,86632,106791,1296547200
20415,86632,57544,1296547200
2594,1522,6034,1094022000
2594,1522,22828,1094022000
2594,1522,3214,1094022000
2594,1522,1502,1094022000
2594,1522,1432,1094022000
1522,2594,388717,1094022000
1522,2594,11998,1094022000
11299,67060,3214,1201852800
11299,67060,68107,1201852800
11299,67060,7534,1201852800
11299,67060,73543,1201852800
11299,67060,73394,1201852800
67060,11299,2530,1201852800
67060,11299,40543,1201852800
67060,11299,141429,1201852800
67060,11299,81332,1201852800
5649,8854,160937,1298966400
5649,8854,39515,1298966400
5649,8854,110156,1298966400
5649,8854,107315,1298966400
5649,8854,21931,1298966400
8854,5649,136610,1298966400
8854,5649,157788,1298966400
8854,5649,139106,1298966400
8854,5649,217290,1298966400
17111,17000,65880,1185951600
17111,17000,74864,1185951600
17111,17000,65879,1185951600
17111,17000,73042,1185951600
17111,17000,65241,1185951600
17111,17000,318723,1185951600
17000,17111,161189,1185951600
17000,17111,70900,1185951600
17000,17111,4629,1185951600
17000,17111,59649,1185951600
17000,17111,19639,1185951600
17000,17111,58993,1185951600
17111,17000,53647,1193900400
17111,17000,37313,1193900400
17000,17111,318292,1191222000
17000,17111,223767,1191222000
17000,17111,78087,1191222000
17000,17111,32134,1191222000
17000,17111,321145,1191222000
17000,17111,201092,1191222000
17000,17111,59225,1191222000
17000,17111,339656,1191222000
17111,17000,80393,1196496000
17111,17000,4492,1196496000
17000,17111,344237,1196496000
17000,17111,65822,1196496000
17000,17111,2275,1196496000
21554,21197,67522,1199174400
21197,21554,209075,1199174400
5001,4979,14608,1104566400
5001,4979,105496,1104566400
5001,4979,568,1104566400
5001,4979,16,1104566400
5001,4979,624,1104566400
5001,4979,3013,1104566400
5001,4979,531,1104566400
4979,5001,17531,1104566400
4979,5001,295917,1104566400
4979,5001,10963,1104566400
4979,5001,7686,1104566400
4979,5001,20991,1104566400
4979,5001,5834,1104566400
4979,5001,40903,1104566400
4979,5001,247150,1104566400
7477,4111,8038,1070265600
7477,4111,17325,1070265600
4111,7477,372559,1070265600
4111,7477,11237,1070265600
4111,7477,30950,1070265600
4111,7477,339141,1070265600
4111,7477,530,1070265600
4111,7477,4981,1070265600
70681,21206,71077,1209625200
70681,21206,330675,1209625200
70681,21206,166601,1209625200
70681,21206,11461,1209625200
70681,21206,80478,1209625200
21206,70681,99178,1209625200
21206,70681,194694,1209625200
21206,70681,81812,1209625200
21206,70681,130559,1209625200
72683,57799,87279,1259654400
57799,72683,211863,1259654400
57799,72683,299149,1259654400
57799,72683,133473,1259654400
8089,21222,351805,1162368000
8089,21222,7834,1162368000
8089,21222,14621,1162368000
8089,21222,12640,1162368000
8089,21222,35488,1162368000
8089,21222,40930,1162368000
8089,21222,1221,1162368000
8089,21222,284380,1162368000
21222,8089,33767,1162368000
21222,8089,59965,1162368000
21222,8089,281582,1162368000
21222,8089,6415,1162368000
11980,35515,56757,1159686000
11980,35515,18830,1159686000
35515,11980,99178,1159686000
35515,11980,34746,1159686000
35515,11980,342060,1159686000
11980,35515,13815,1170316800
35515,11980,34518,1170316800
35515,11980,360314,1170316800
54799,40472,198895,1235894400
54799,40472,20300,1235894400
54799,40472,9219,1235894400
40472,54799,7141,1243839600
40472,54799,33741,1243839600
40472,54799,65316,1243839600
40472,54799,70798,1243839600
40472,54799,130559,1243839600
40472,54799,79497,1243839600
40472,54799,77703,1243839600
40472,54799,226397,1243839600
11889,49280,332033,1214895600
11889,49280,75526,1214895600
11889,49280,3209,1214895600
11889,49280,82147,1214895600
11889,49280,177,1214895600
11889,49280,88982,1214895600
11889,49280,83680,1214895600
49280,11889,88817,1217574000
49280,11889,14910,1217574000
49280,11889,61563,1217574000
49280,11889,257844,1217574000
49280,11889,291322,1217574000
8017,34882,68392,1178002800
8017,34882,7686,1178002800
8017,34882,68863,1178002800
8017,34882,71333,1178002800
8017,34882,59933,1178002800
34882,8017,345823,1172736000
34882,8017,16,1172736000
34882,8017,568,1172736000
